Iteration,MSE
7381,1.2738981672586184E-6
7382,1.2737241097719408E-6
7383,1.2735500996329908E-6
7384,1.2733761368224832E-6
7385,1.2732022213211255E-6
7386,1.2730283531096566E-6
7387,1.2728545321687973E-6
7388,1.2726807584793164E-6
7389,1.27250703202195E-6
7390,1.2723333527774784E-6
7391,1.2721597207266826E-6
7392,1.2719861358503468E-6
7393,1.2718125981292706E-6
7394,1.2716391075442669E-6
7395,1.2714656640761444E-6
7396,1.271292267705757E-6
7397,1.2711189184139287E-6
7398,1.2709456161815074E-6
7399,1.2707723609893593E-6
7400,1.2705991528183802E-6
7401,1.2704259916494143E-6
7402,1.2702528774633749E-6
7403,1.270079810241164E-6
7404,1.2699067899636883E-6
7405,1.2697338166118785E-6
7406,1.2695608901666816E-6
7407,1.269388010609023E-6
7408,1.269215177919853E-6
7409,1.2690423920801584E-6
7410,1.268869653070903E-6
7411,1.2686969608730682E-6
7412,1.2685243154676596E-6
7413,1.2683517168356844E-6
7414,1.2681791649581442E-6
7415,1.2680066598160903E-6
7416,1.2678342013905405E-6
7417,1.2676617896625421E-6
7418,1.2674894246131584E-6
7419,1.2673171062234601E-6
7420,1.2671448344745325E-6
7421,1.2669726093474474E-6
7422,1.266800430823313E-6
7423,1.2666282988832394E-6
7424,1.2664562135083468E-6
7425,1.2662841746797387E-6
7426,1.2661121823786006E-6
7427,1.2659402365860448E-6
7428,1.2657683372832438E-6
7429,1.2655964844513707E-6
7430,1.2654246780716077E-6
7431,1.2652529181251388E-6
7432,1.265081204593164E-6
7433,1.2649095374568918E-6
7434,1.2647379166975535E-6
7435,1.2645663422963732E-6
7436,1.2643948142345948E-6
7437,1.2642233324934562E-6
7438,1.2640518970542336E-6
7439,1.2638805078981952E-6
7440,1.2637091650066202E-6
7441,1.26353786836081E-6
7442,1.263366617942055E-6
7443,1.2631954137316641E-6
7444,1.2630242557109622E-6
7445,1.2628531438612823E-6
7446,1.2626820781639752E-6
7447,1.2625110586003887E-6
7448,1.262340085151878E-6
7449,1.2621691577998005E-6
7450,1.2619982765255757E-6
7451,1.2618274413105683E-6
7452,1.2616566521361862E-6
7453,1.2614859089838421E-6
7454,1.261315211834968E-6
7455,1.2611445606709854E-6
7456,1.2609739554733385E-6
7457,1.2608033962234635E-6
7458,1.2606328829028578E-6
7459,1.2604624154929628E-6
7460,1.2602919939752658E-6
7461,1.2601216183312713E-6
7462,1.2599512885424764E-6
7463,1.2597810045903817E-6
7464,1.2596107664565229E-6
7465,1.2594405741224157E-6
7466,1.2592704275696186E-6
7467,1.2591003267796727E-6
7468,1.2589302717341475E-6
7469,1.2587602624146088E-6
7470,1.2585902988026398E-6
7471,1.2584203808798196E-6
7472,1.2582505086277623E-6
7473,1.2580806820280797E-6
7474,1.257910901062391E-6
7475,1.2577411657123134E-6
7476,1.2575714759595158E-6
7477,1.257401831785614E-6
7478,1.2572322331722945E-6
7479,1.2570626801012102E-6
7480,1.256893172554049E-6
7481,1.256723710512502E-6
7482,1.2565542939582705E-6
7483,1.2563849228730615E-6
7484,1.2562155972385798E-6
7485,1.2560463170365674E-6
7486,1.2558770822487655E-6
7487,1.255707892856916E-6
7488,1.2555387488427743E-6
7489,1.2553696501881215E-6
7490,1.2552005968747198E-6
7491,1.255031588884368E-6
7492,1.254862626198854E-6
7493,1.2546937087999897E-6
7494,1.2545248366696002E-6
7495,1.2543560097894931E-6
7496,1.2541872281415107E-6
7497,1.254018491707508E-6
7498,1.2538498004693356E-6
7499,1.2536811544088547E-6
7500,1.2535125535079462E-6
7501,1.253343997748496E-6
7502,1.2531754871123823E-6
7503,1.2530070215815246E-6
7504,1.252838601137838E-6
7505,1.2526702257632387E-6
7506,1.2525018954396612E-6
7507,1.252333610149037E-6
7508,1.2521653698733447E-6
7509,1.2519971745945199E-6
7510,1.2518290242945412E-6
7511,1.2516609189553912E-6
7512,1.251492858559073E-6
7513,1.2513248430875745E-6
7514,1.2511568725229124E-6
7515,1.2509889468470968E-6
7516,1.2508210660421515E-6
7517,1.2506532300901342E-6
7518,1.250485438973081E-6
7519,1.2503176926730447E-6
7520,1.2501499911721142E-6
7521,1.2499823344523429E-6
7522,1.2498147224958303E-6
7523,1.2496471552846744E-6
7524,1.2494796328009756E-6
7525,1.2493121550268448E-6
7526,1.2491447219444154E-6
7527,1.2489773335358033E-6
7528,1.2488099897831831E-6
7529,1.248642690668678E-6
7530,1.2484754361744804E-6
7531,1.2483082262827264E-6
7532,1.2481410609756325E-6
7533,1.2479739402353664E-6
7534,1.2478068640441449E-6
7535,1.2476398323841712E-6
7536,1.2474728452376567E-6
7537,1.247305902586843E-6
7538,1.2471390044139521E-6
7539,1.2469721507012491E-6
7540,1.2468053414309872E-6
7541,1.2466385765854343E-6
7542,1.2464718561468652E-6
7543,1.246305180097555E-6
7544,1.2461385484198212E-6
7545,1.245971961095949E-6
7546,1.2458054181082673E-6
7547,1.2456389194390754E-6
7548,1.2454724650707441E-6
7549,1.2453060549855716E-6
7550,1.2451396891659323E-6
7551,1.2449733675942006E-6
7552,1.244807090252716E-6
7553,1.244640857123882E-6
7554,1.2444746681900822E-6
7555,1.2443085234337006E-6
7556,1.2441424228371631E-6
7557,1.2439763663828778E-6
7558,1.2438103540532766E-6
7559,1.2436443858307877E-6
7560,1.2434784616978573E-6
7561,1.2433125816369409E-6
7562,1.2431467456305051E-6
7563,1.2429809536610235E-6
7564,1.2428152057109668E-6
7565,1.2426495017628434E-6
7566,1.2424838417991458E-6
7567,1.242318225802371E-6
7568,1.2421526537550636E-6
7569,1.241987125639737E-6
7570,1.2418216414389333E-6
7571,1.2416562011351938E-6
7572,1.2414908047110875E-6
7573,1.2413254521491613E-6
7574,1.241160143432007E-6
7575,1.2409948785421997E-6
7576,1.2408296574623336E-6
7577,1.2406644801750116E-6
7578,1.240499346662841E-6
7579,1.2403342569084443E-6
7580,1.240169210894465E-6
7581,1.2400042086035241E-6
7582,1.2398392500182813E-6
7583,1.2396743351213795E-6
7584,1.239509463895503E-6
7585,1.2393446363233208E-6
7586,1.2391798523875103E-6
7587,1.2390151120707811E-6
7588,1.2388504153558143E-6
7589,1.2386857622253554E-6
7590,1.2385211526620953E-6
7591,1.238356586648782E-6
7592,1.2381920641681516E-6
7593,1.238027585202941E-6
7594,1.23786314973592E-6
7595,1.2376987577498517E-6
7596,1.237534409227516E-6
7597,1.237370104151697E-6
7598,1.2372058425051937E-6
7599,1.2370416242707992E-6
7600,1.2368774494313365E-6
7601,1.236713317969617E-6
7602,1.2365492298684717E-6
7603,1.2363851851107443E-6
7604,1.2362211836793011E-6
7605,1.2360572255569666E-6
7606,1.2358933107266261E-6
7607,1.2357294391711627E-6
7608,1.2355656108734367E-6
7609,1.235401825816369E-6
7610,1.2352380839828503E-6
7611,1.235074385355795E-6
7612,1.23491072991812E-6
7613,1.2347471176527644E-6
7614,1.2345835485426553E-6
7615,1.2344200225707505E-6
7616,1.2342565397199892E-6
7617,1.234093099973362E-6
7618,1.2339297033138304E-6
7619,1.2337663497243717E-6
7620,1.2336030391879886E-6
7621,1.2334397716876852E-6
7622,1.2332765472064715E-6
7623,1.2331133657273669E-6
7624,1.2329502272333837E-6
7625,1.2327871317075866E-6
7626,1.2326240791329974E-6
7627,1.2324610694926905E-6
7628,1.232298102769714E-6
7629,1.2321351789471511E-6
7630,1.2319722980080791E-6
7631,1.2318094599355882E-6
7632,1.2316466647127827E-6
7633,1.2314839123227808E-6
7634,1.2313212027486746E-6
7635,1.2311585359736127E-6
7636,1.2309959119807162E-6
7637,1.230833330753134E-6
7638,1.2306707922740298E-6
7639,1.2305082965265436E-6
7640,1.230345843493872E-6
7641,1.2301834331591622E-6
7642,1.2300210655056282E-6
7643,1.2298587405164687E-6
7644,1.2296964581748769E-6
7645,1.229534218464058E-6
7646,1.2293720213672698E-6
7647,1.2292098668677095E-6
7648,1.2290477549486403E-6
7649,1.2288856855932994E-6
7650,1.2287236587849544E-6
7651,1.2285616745068663E-6
7652,1.2283997327423082E-6
7653,1.2282378334745761E-6
7654,1.2280759766869565E-6
7655,1.2279141623627601E-6
7656,1.2277523904852747E-6
7657,1.227590661037845E-6
7658,1.2274289740037985E-6
7659,1.2272673293664608E-6
7660,1.2271057271091823E-6
7661,1.2269441672153144E-6
7662,1.2267826496682346E-6
7663,1.2266211744513074E-6
7664,1.2264597415478999E-6
7665,1.2262983509414252E-6
7666,1.2261370026152688E-6
7667,1.2259756965528348E-6
7668,1.2258144327375544E-6
7669,1.2256532111528322E-6
7670,1.2254920317821074E-6
7671,1.2253308946088267E-6
7672,1.2251697996164426E-6
7673,1.225008746788411E-6
7674,1.2248477361081918E-6
7675,1.2246867675592877E-6
7676,1.2245258411251389E-6
7677,1.2243649567892666E-6
7678,1.2242041145351768E-6
7679,1.2240433143463694E-6
7680,1.2238825562063746E-6
7681,1.2237218400987145E-6
7682,1.2235611660069264E-6
7683,1.223400533914543E-6
7684,1.2232399438051444E-6
7685,1.223079395662272E-6
7686,1.2229188894695114E-6
7687,1.2227584252104185E-6
7688,1.2225980028685998E-6
7689,1.2224376224276596E-6
7690,1.2222772838711927E-6
7691,1.2221169871827967E-6
7692,1.2219567323461134E-6
7693,1.2217965193447738E-6
7694,1.2216363481624105E-6
7695,1.2214762187826796E-6
7696,1.2213161311892352E-6
7697,1.2211560853657314E-6
7698,1.2209960812958507E-6
7699,1.2208361189632742E-6
7700,1.2206761983516894E-6
7701,1.2205163194448113E-6
7702,1.2203564822263233E-6
7703,1.2201966866799555E-6
7704,1.220036932789421E-6
7705,1.2198772205384696E-6
7706,1.219717549910822E-6
7707,1.2195579208902373E-6
7708,1.2193983334604798E-6
7709,1.219238787605315E-6
7710,1.2190792833085138E-6
7711,1.2189198205538539E-6
7712,1.218760399325139E-6
7713,1.2186010196061673E-6
7714,1.2184416813807375E-6
7715,1.21828238463268E-6
7716,1.2181231293458135E-6
7717,1.2179639155039786E-6
7718,1.2178047430909971E-6
7719,1.2176456120907393E-6
7720,1.2174865224870725E-6
7721,1.2173274742638367E-6
7722,1.2171684674049404E-6
7723,1.2170095018942409E-6
7724,1.216850577715639E-6
7725,1.2166916948530406E-6
7726,1.2165328532903464E-6
7727,1.2163740530114846E-6
7728,1.2162152940003736E-6
7729,1.2160565762409569E-6
7730,1.21589789971716E-6
7731,1.2157392644129584E-6
7732,1.2155806703122875E-6
7733,1.2154221173991244E-6
7734,1.215263605657463E-6
7735,1.215105135071257E-6
7736,1.2149467056245296E-6
7737,1.214788317301257E-6
7738,1.2146299700854492E-6
7739,1.2144716639611293E-6
7740,1.2143133989123348E-6
7741,1.214155174923087E-6
7742,1.2139969919774313E-6
7743,1.2138388500594315E-6
7744,1.2136807491531237E-6
7745,1.2135226892425857E-6
7746,1.213364670311893E-6
7747,1.2132066923451331E-6
7748,1.2130487553263815E-6
7749,1.212890859239761E-6
7750,1.212733004069367E-6
7751,1.2125751897993172E-6
7752,1.2124174164137465E-6
7753,1.2122596838967671E-6
7754,1.2121019922325307E-6
7755,1.2119443414051937E-6
7756,1.2117867313988998E-6
7757,1.2116291621978323E-6
7758,1.2114716337861583E-6
7759,1.211314146148054E-6
7760,1.2111566992677112E-6
7761,1.210999293129336E-6
7762,1.21084192771713E-6
7763,1.2106846030153032E-6
7764,1.2105273190080764E-6
7765,1.210370075679694E-6
7766,1.2102128730143867E-6
7767,1.2100557109964097E-6
7768,1.2098985896100047E-6
7769,1.2097415088394406E-6
7770,1.2095844686690023E-6
7771,1.2094274690829508E-6
7772,1.2092705100655893E-6
7773,1.209113591601198E-6
7774,1.2089567136741027E-6
7775,1.2087998762685846E-6
7776,1.2086430793690025E-6
7777,1.208486322959654E-6
7778,1.2083296070248923E-6
7779,1.2081729315490566E-6
7780,1.2080162965165022E-6
7781,1.2078597019115721E-6
7782,1.20770314771866E-6
7783,1.2075466339221279E-6
7784,1.2073901605063685E-6
7785,1.207233727455772E-6
7786,1.2070773347547453E-6
7787,1.2069209823876801E-6
7788,1.206764670339008E-6
7789,1.2066083985931467E-6
7790,1.2064521671345447E-6
7791,1.2062959759476235E-6
7792,1.2061398250168447E-6
7793,1.2059837143266593E-6
7794,1.2058276438615259E-6
7795,1.2056716136059494E-6
7796,1.2055156235443637E-6
7797,1.2053596736612944E-6
7798,1.2052037639412202E-6
7799,1.2050478943686522E-6
7800,1.2048920649281083E-6
7801,1.204736275604095E-6
7802,1.2045805263811514E-6
7803,1.204424817243811E-6
7804,1.2042691481766241E-6
7805,1.2041135191641453E-6
7806,1.2039579301909167E-6
7807,1.2038023812415358E-6
7808,1.2036468723005504E-6
7809,1.2034914033525574E-6
7810,1.203335974382162E-6
7811,1.2031805853739428E-6
7812,1.2030252363125113E-6
7813,1.2028699271824926E-6
7814,1.202714657968506E-6
7815,1.2025594286551856E-6
7816,1.202404239227179E-6
7817,1.2022490896691185E-6
7818,1.2020939799656779E-6
7819,1.2019389101014944E-6
7820,1.201783880061262E-6
7821,1.201628889829648E-6
7822,1.2014739393913515E-6
7823,1.201319028731047E-6
7824,1.2011641578334539E-6
7825,1.2010093266832832E-6
7826,1.200854535265235E-6
7827,1.2006997835640487E-6
7828,1.2005450715644711E-6
7829,1.2003903992512096E-6
7830,1.2002357666090452E-6
7831,1.2000811736227223E-6
7832,1.199926620277014E-6
7833,1.1997721065566848E-6
7834,1.199617632446511E-6
7835,1.199463197931304E-6
7836,1.1993088029958345E-6
7837,1.1991544476249243E-6
7838,1.199000131803362E-6
7839,1.1988458555160017E-6
7840,1.198691618747647E-6
7841,1.1985374214831367E-6
7842,1.1983832637073153E-6
7843,1.1982291454050257E-6
7844,1.198075066561138E-6
7845,1.1979210271605167E-6
7846,1.1977670271880277E-6
7847,1.1976130666285738E-6
7848,1.1974591454670121E-6
7849,1.1973052636882705E-6
7850,1.1971514212772256E-6
7851,1.1969976182188148E-6
7852,1.1968438544979456E-6
7853,1.1966901300995487E-6
7854,1.1965364450085585E-6
7855,1.1963827992099156E-6
7856,1.1962291926885786E-6
7857,1.196075625429504E-6
7858,1.1959220974176479E-6
7859,1.1957686086380054E-6
7860,1.1956151590755292E-6
7861,1.1954617487152373E-6
7862,1.1953083775421094E-6
7863,1.1951550455411455E-6
7864,1.1950017526973838E-6
7865,1.194848498995816E-6
7866,1.1946952844214885E-6
7867,1.1945421089594141E-6
7868,1.1943889725946643E-6
7869,1.1942358753122622E-6
7870,1.1940828170973052E-6
7871,1.1939297979348102E-6
7872,1.1937768178098823E-6
7873,1.1936238767075968E-6
7874,1.1934709746130433E-6
7875,1.193318111511303E-6
7876,1.193165287387491E-6
7877,1.193012502226728E-6
7878,1.1928597560141128E-6
7879,1.192707048734784E-6
7880,1.192554380373882E-6
7881,1.1924017509165244E-6
7882,1.1922491603478845E-6
7883,1.1920966086531064E-6
7884,1.1919440958173548E-6
7885,1.1917916218258158E-6
7886,1.1916391866636533E-6
7887,1.1914867903160486E-6
7888,1.1913344327682139E-6
7889,1.1911821140053423E-6
7890,1.1910298340126508E-6
7891,1.1908775927753438E-6
7892,1.190725390278649E-6
7893,1.190573226507792E-6
7894,1.1904211014480312E-6
7895,1.1902690150845934E-6
7896,1.1901169674027515E-6
7897,1.1899649583877537E-6
7898,1.1898129880248718E-6
7899,1.1896610562993893E-6
7900,1.1895091631965846E-6
7901,1.1893573087017496E-6
7902,1.18920549280019E-6
7903,1.1890537154771964E-6
7904,1.1889019767181085E-6
7905,1.1887502765082297E-6
7906,1.188598614832892E-6
7907,1.1884469916774385E-6
7908,1.1882954070271896E-6
7909,1.1881438608675315E-6
7910,1.1879923531837958E-6
7911,1.1878408839613562E-6
7912,1.1876894531855875E-6
7913,1.1875380608418858E-6
7914,1.1873867069156232E-6
7915,1.1872353913921923E-6
7916,1.1870841142570012E-6
7917,1.1869328754954664E-6
7918,1.1867816750930029E-6
7919,1.1866305130350318E-6
7920,1.186479389306992E-6
7921,1.186328303894311E-6
7922,1.1861772567824495E-6
7923,1.186026247956855E-6
7924,1.1858752774029998E-6
7925,1.185724345106354E-6
7926,1.1855734510523753E-6
7927,1.18542259522656E-6
7928,1.1852717776144041E-6
7929,1.185120998201406E-6
7930,1.1849702569730627E-6
7931,1.1848195539148957E-6
7932,1.1846688890124183E-6
7933,1.1845182622511637E-6
7934,1.1843676736166745E-6
7935,1.1842171230944863E-6
7936,1.1840666106701481E-6
7937,1.1839161363292357E-6
7938,1.1837657000572684E-6
7939,1.183615301839862E-6
7940,1.1834649416625856E-6
7941,1.1833146195110139E-6
7942,1.1831643353707578E-6
7943,1.1830140892274054E-6
7944,1.1828638810665657E-6
7945,1.1827137108738639E-6
7946,1.1825635786349058E-6
7947,1.1824134843353409E-6
7948,1.1822634279608008E-6
7949,1.182113409496926E-6
7950,1.1819634289293721E-6
7951,1.1818134862438058E-6
7952,1.1816635814258695E-6
7953,1.1815137144612582E-6
7954,1.1813638853356446E-6
7955,1.1812140940347204E-6
7956,1.1810643405441774E-6
7957,1.180914624849725E-6
7958,1.1807649469370644E-6
7959,1.1806153067919203E-6
7960,1.1804657044000038E-6
7961,1.180316139747067E-6
7962,1.1801666128188343E-6
7963,1.1800171236010388E-6
7964,1.1798676720794724E-6
7965,1.179718258239851E-6
7966,1.1795688820679783E-6
7967,1.1794195435495981E-6
7968,1.179270242670512E-6
7969,1.1791209794165022E-6
7970,1.1789717537733705E-6
7971,1.1788225657269032E-6
7972,1.1786734152629364E-6
7973,1.1785243023672577E-6
7974,1.178375227025713E-6
7975,1.1782261892241292E-6
7976,1.1780771889483487E-6
7977,1.1779282261842065E-6
7978,1.1777793009175576E-6
7979,1.1776304131342707E-6
7980,1.1774815628202023E-6
7981,1.1773327499612355E-6
7982,1.1771839745432383E-6
7983,1.177035236552119E-6
7984,1.1768865359737695E-6
7985,1.1767378727940704E-6
7986,1.1765892469989602E-6
7987,1.176440658574334E-6
7988,1.176292107506123E-6
7989,1.1761435937802718E-6
7990,1.1759951173826867E-6
7991,1.1758466782993314E-6
7992,1.1756982765161655E-6
7993,1.1755499120191292E-6
7994,1.1754015847942059E-6
7995,1.1752532948273625E-6
7996,1.1751050421045862E-6
7997,1.1749568266118473E-6
7998,1.1748086483351457E-6
7999,1.174660507260498E-6
8000,1.174512403373895E-6
8001,1.1743643366613683E-6
8002,1.1742163071089067E-6
8003,1.1740683147025818E-6
8004,1.1739203594284055E-6
8005,1.1737724412724204E-6
8006,1.1736245602206898E-6
8007,1.1734767162592614E-6
8008,1.1733289093741963E-6
8009,1.1731811395515838E-6
8010,1.1730334067774819E-6
8011,1.172885711037987E-6
8012,1.1727380523191849E-6
8013,1.1725904306071719E-6
8014,1.1724428458880728E-6
8015,1.1722952981479727E-6
8016,1.1721477873730185E-6
8017,1.172000313549315E-6
8018,1.1718528766630116E-6
8019,1.1717054767002427E-6
8020,1.1715581136471534E-6
8021,1.1714107874899008E-6
8022,1.1712634982146463E-6
8023,1.1711162458075702E-6
8024,1.170969030254817E-6
8025,1.1708218515426032E-6
8026,1.1706747096570982E-6
8027,1.1705276045845118E-6
8028,1.1703805363110296E-6
8029,1.170233504822859E-6
8030,1.1700865101062425E-6
8031,1.1699395521473748E-6
8032,1.1697926309325144E-6
8033,1.1696457464478694E-6
8034,1.1694988986797209E-6
8035,1.1693520876142794E-6
8036,1.1692053132378365E-6
8037,1.1690585755366347E-6
8038,1.1689118744969545E-6
8039,1.1687652101050752E-6
8040,1.1686185823472752E-6
8041,1.1684719912098453E-6
8042,1.1683254366791091E-6
8043,1.1681789187413405E-6
8044,1.1680324373828645E-6
8045,1.167885992590005E-6
8046,1.167739584349092E-6
8047,1.1675932126464553E-6
8048,1.1674468774684246E-6
8049,1.1673005788013417E-6
8050,1.1671543166315864E-6
8051,1.1670080909454985E-6
8052,1.1668619017294552E-6
8053,1.1667157489698258E-6
8054,1.1665696326529937E-6
8055,1.166423552765337E-6
8056,1.1662775092932619E-6
8057,1.166131502223169E-6
8058,1.1659855315414547E-6
8059,1.1658395972345499E-6
8060,1.1656936992888588E-6
8061,1.1655478376908103E-6
8062,1.1654020124268578E-6
8063,1.1652562234834324E-6
8064,1.1651104708469662E-6
8065,1.1649647545039475E-6
8066,1.164819074440814E-6
8067,1.164673430644034E-6
8068,1.1645278231000929E-6
8069,1.164382251795468E-6
8070,1.1642367167166447E-6
8071,1.1640912178501272E-6
8072,1.1639457551824082E-6
8073,1.163800328700006E-6
8074,1.1636549383894359E-6
8075,1.1635095842372029E-6
8076,1.1633642662298449E-6
8077,1.1632189843539136E-6
8078,1.1630737385959361E-6
8079,1.162928528942458E-6
8080,1.1627833553800425E-6
8081,1.1626382178952517E-6
8082,1.1624931164746587E-6
8083,1.1623480511048258E-6
8084,1.1622030217723478E-6
8085,1.1620580284637972E-6
8086,1.1619130711657903E-6
8087,1.1617681498649087E-6
8088,1.1616232645477797E-6
8089,1.1614784152010096E-6
8090,1.1613336018112287E-6
8091,1.1611888243650527E-6
8092,1.161044082849123E-6
8093,1.160899377250086E-6
8094,1.160754707554586E-6
8095,1.160610073749276E-6
8096,1.1604654758208185E-6
8097,1.1603209137558925E-6
8098,1.1601763875411636E-6
8099,1.160031897163308E-6
8100,1.1598874426090193E-6
8101,1.1597430238649934E-6
8102,1.1595986409179226E-6
8103,1.1594542937545418E-6
8104,1.1593099823615379E-6
8105,1.159165706725649E-6
8106,1.159021466833587E-6
8107,1.1588772626720973E-6
8108,1.1587330942279118E-6
8109,1.1585889614877896E-6
8110,1.15844486443848E-6
8111,1.1583008030667452E-6
8112,1.1581567773593558E-6
8113,1.1580127873030613E-6
8114,1.157868832884667E-6
8115,1.1577249140909628E-6
8116,1.1575810309087244E-6
8117,1.157437183324764E-6
8118,1.1572933713258747E-6
8119,1.1571495948988733E-6
8120,1.157005854030593E-6
8121,1.15686214870784E-6
8122,1.156718478917468E-6
8123,1.156574844646298E-6
8124,1.1564312458811673E-6
8125,1.1562876826089568E-6
8126,1.156144154816494E-6
8127,1.1560006624906696E-6
8128,1.155857205618341E-6
8129,1.1557137841863848E-6
8130,1.1555703981817002E-6
8131,1.1554270475911491E-6
8132,1.155283732401661E-6
8133,1.1551404526001198E-6
8134,1.1549972081734361E-6
8135,1.1548539991085283E-6
8136,1.1547108253923308E-6
8137,1.1545676870117555E-6
8138,1.1544245839537534E-6
8139,1.1542815162052543E-6
8140,1.1541384837532118E-6
8141,1.1539954865845732E-6
8142,1.1538525246863246E-6
8143,1.1537095980454077E-6
8144,1.1535667066488086E-6
8145,1.153423850483499E-6
8146,1.1532810295364672E-6
8147,1.1531382437947303E-6
8148,1.1529954932452741E-6
8149,1.1528527778750773E-6
8150,1.1527100976711905E-6
8151,1.1525674526206184E-6
8152,1.1524248427103793E-6
8153,1.152282267927518E-6
8154,1.1521397282590697E-6
8155,1.1519972236920667E-6
8156,1.1518547542135782E-6
8157,1.1517123198106542E-6
8158,1.1515699204703517E-6
8159,1.1514275561797414E-6
8160,1.1512852269259138E-6
8161,1.1511429326959447E-6
8162,1.1510006734769114E-6
8163,1.1508584492559247E-6
8164,1.1507162600200789E-6
8165,1.1505741057564862E-6
8166,1.1504319864522654E-6
8167,1.1502899020945245E-6
8168,1.1501478526703952E-6
8169,1.150005838167022E-6
8170,1.1498638585715221E-6
8171,1.1497219138710687E-6
8172,1.1495800040527857E-6
8173,1.1494381291038624E-6
8174,1.149296289011439E-6
8175,1.1491544837627044E-6
8176,1.1490127133448176E-6
8177,1.1488709777449822E-6
8178,1.1487292769503708E-6
8179,1.1485876109481895E-6
8180,1.1484459797256403E-6
8181,1.1483043832699248E-6
8182,1.1481628215682693E-6
8183,1.1480212946078887E-6
8184,1.1478798023760179E-6
8185,1.1477383448598689E-6
8186,1.1475969220467131E-6
8187,1.1474555339237756E-6
8188,1.1473141804783242E-6
8189,1.1471728616975936E-6
8190,1.1470315775688727E-6
8191,1.146890328079431E-6
8192,1.1467491132165375E-6
8193,1.146607932967468E-6
8194,1.1464667873195407E-6
8195,1.146325676260028E-6
8196,1.1461845997762477E-6
8197,1.1460435578554864E-6
8198,1.1459025504850825E-6
8199,1.1457615776523462E-6
8200,1.1456206393446152E-6
8201,1.1454797355492032E-6
8202,1.1453388662534676E-6
8203,1.1451980314447433E-6
8204,1.1450572311103881E-6
8205,1.1449164652377619E-6
8206,1.1447757338142142E-6
8207,1.1446350368271396E-6
8208,1.144494374263905E-6
8209,1.1443537461118915E-6
8210,1.1442131523584907E-6
8211,1.1440725929910833E-6
8212,1.1439320679970956E-6
8213,1.1437915773639195E-6
8214,1.1436511210789746E-6
8215,1.14351069912968E-6
8216,1.1433703115034545E-6
8217,1.1432299581877412E-6
8218,1.1430896391699702E-6
8219,1.1429493544375937E-6
8220,1.1428091039780632E-6
8221,1.142668887778816E-6
8222,1.1425287058273366E-6
8223,1.1423885581110844E-6
8224,1.1422484446175448E-6
8225,1.1421083653341814E-6
8226,1.1419683202484906E-6
8227,1.1418283093479759E-6
8228,1.1416883326201141E-6
8229,1.1415483900524326E-6
8230,1.1414084816324318E-6
8231,1.141268607347624E-6
8232,1.1411287671855403E-6
8233,1.140988961133715E-6
8234,1.140849189179687E-6
8235,1.1407094513109837E-6
8236,1.1405697475151684E-6
8237,1.1404300777797841E-6
8238,1.1402904420923892E-6
8239,1.1401508404405597E-6
8240,1.1400112728118613E-6
8241,1.1398717391938792E-6
8242,1.139732239574186E-6
8243,1.1395927739403813E-6
8244,1.1394533422800617E-6
8245,1.139313944580832E-6
8246,1.1391745808302938E-6
8247,1.1390352510160653E-6
8248,1.1388959551257614E-6
8249,1.1387566931470122E-6
8250,1.1386174650674439E-6
8251,1.13847827087472E-6
8252,1.1383391105564578E-6
8253,1.138199984100319E-6
8254,1.1380608914939583E-6
8255,1.137921832725042E-6
8256,1.137782807781228E-6
8257,1.137643816650204E-6
8258,1.1375048593196542E-6
8259,1.1373659357772416E-6
8260,1.1372270460106861E-6
8261,1.1370881900076608E-6
8262,1.1369493677558792E-6
8263,1.1368105792430718E-6
8264,1.1366718244569304E-6
8265,1.13653310338519E-6
8266,1.1363944160155698E-6
8267,1.136255762335805E-6
8268,1.1361171423336443E-6
8269,1.1359785559968303E-6
8270,1.135840003313108E-6
8271,1.13570148427026E-6
8272,1.135562998856009E-6
8273,1.1354245470581625E-6
8274,1.1352861288644738E-6
8275,1.1351477442627339E-6
8276,1.1350093932407285E-6
8277,1.134871075786254E-6
8278,1.1347327918870988E-6
8279,1.1345945415310805E-6
8280,1.1344563247060147E-6
8281,1.1343181413997004E-6
8282,1.1341799915999789E-6
8283,1.13404187529467E-6
8284,1.1339037924716032E-6
8285,1.133765743118637E-6
8286,1.133627727223609E-6
8287,1.1334897447743557E-6
8288,1.1333517957587606E-6
8289,1.1332138801646682E-6
8290,1.1330759979799708E-6
8291,1.1329381491925344E-6
8292,1.1328003337902206E-6
8293,1.1326625517609454E-6
8294,1.1325248030925829E-6
8295,1.132387087773051E-6
8296,1.1322494057902446E-6
8297,1.1321117571320689E-6
8298,1.1319741417864545E-6
8299,1.1318365597413174E-6
8300,1.1316990109845847E-6
8301,1.131561495504184E-6
8302,1.1314240132880757E-6
8303,1.1312865643241862E-6
8304,1.131149148600489E-6
8305,1.1310117661049137E-6
8306,1.1308744168254493E-6
8307,1.1307371007500453E-6
8308,1.130599817866689E-6
8309,1.130462568163367E-6
8310,1.1303253516280476E-6
8311,1.1301881682487338E-6
8312,1.1300510180134297E-6
8313,1.1299139009101333E-6
8314,1.1297768169268511E-6
8315,1.1296397660516089E-6
8316,1.1295027482724149E-6
8317,1.1293657635773063E-6
8318,1.1292288119543202E-6
8319,1.1290918933914879E-6
8320,1.1289550078768418E-6
8321,1.1288181553984653E-6
8322,1.1286813359443763E-6
8323,1.1285445495026668E-6
8324,1.1284077960613779E-6
8325,1.1282710756086201E-6
